,TR,IR,VR,ZR,ZZR,IR_CURRF,Lz_10_9,Einductance,EINP,ni_10_23,TM_10_6,nimax_10_23,Wpiston,T,AC,BE,I,II,IO,RESF,Z,ZZ
1143,1.712182420187733,4.658055066682283,0.0004959115051860588,0.17430186598848457,0.10157161357727486,3.260638546677598,0.26812266470266943,0.012892566614735071,0.002234603431708041,0.45318418201754385,8429.568188440904,7.1367587719298236,8.610657971820136e-05,2.2879999999999696,-0.00011656587975419204,0.2691965806382536,0.011317432563799707,-0.00013151046466308705,0.026129458862245488,86.05811989580064,0.034860373197696914,0.015201847129118352
1144,1.7136790831424422,4.657946814435418,0.0004958803274500101,0.17445388212850374,0.10157005593062171,3.260562770104792,0.2683565059889266,0.012892040757978281,0.002234676809209594,0.45318418201754385,8429.438917198539,7.1367587719298236,8.617995721975439e-05,2.2899999999999694,-0.00011656360211468361,0.2691965806382536,0.011317169548982098,-0.00013150740880441962,0.026152093201343454,86.05811989580064,0.034890776425700744,0.015201614001914124
1145,1.7151757460971517,4.65783856470397,0.0004958491512293453,0.17460589593729642,0.10156849831442412,3.2604869952927786,0.26859034368913676,0.012891514921125174,0.0022347501821754104,0.45318418201754385,8429.309648483722,7.1367587719298236,8.625333018557063e-05,2.291999999999969,-0.0001165613230304402,0.2691965806382536,0.011316906540276065,-0.00013150435301672006,0.026174727014424005,86.05811989580064,0.03492117918745928,0.015201380879268063
1146,1.716672409051861,4.657730317487878,0.000495817976524119,0.17475790741490826,0.10156694072870127,3.260411222241514,0.2688241778033703,0.01289098910417511,0.0022348235506057753,0.45318418201754385,8429.180382298047,7.1367587719298236,8.632669861593524e-05,2.293999999999969,-0.00011655904250809643,0.2691965806382536,0.011316643537681465,-0.0001315012972999852,0.02619736030149937,86.05811989580064,0.03495158148298165,0.015201147761183047
1147,1.7181690720065703,4.6576220727870865,0.0004957868033343628,0.17490991656138488,0.10156538317347233,3.2603354509509606,0.26905800833169746,0.012890463307127453,0.0022348969145009733,0.45318418201754385,8429.051118643101,7.1367587719298236,8.64000625111333e-05,2.2959999999999687,-0.00011655676055425746,0.2691965806382536,0.011316380541198157,-0.00013149824165443186,0.026219993062581767,86.05811989580064,0.034981983312276976,0.015200914647661939
1148,1.7196657349612798,4.657513830601536,0.0004957556316600852,0.17506192337677198,0.10156382564875631,3.2602596814210747,0.26929183527418843,0.012889937529981556,0.0022349702738612897,0.45318418201754385,8428.921857520465,7.1367587719298236,8.647342187144993e-05,2.2979999999999685,-0.00011655447717549066,0.2691965806382536,0.011316117550825996,-0.00013149518607983684,0.026242625297683418,86.05811989580064,0.03501238467535439,0.015200681538707588
1149,1.7211623979159894,4.657405590931169,0.0004957244615013395,0.17521392786111523,0.10156226815457217,3.260183913651818,0.2695256586309135,0.012889411772736791,0.00223504362868701,0.45318418201754385,8428.792598931714,7.1367587719298236,8.654677669717022e-05,2.2999999999999683,-0.00011655219237832885,0.2691965806382536,0.011315854566564844,-0.00013149213057619697,0.026265257006816548,86.05811989580064,0.03504278557222304,0.015200448434322831
1150,1.7226590608706986,4.657297353775924,0.0004956932928581564,0.1753659300144603,0.1015607106909388,3.2601081476431464,0.26975947840194286,0.0128888860353925,0.0022351169789784193,0.45318418201754385,8428.663342878413,7.1367587719298236,8.662012698857933e-05,2.301999999999968,-0.00011654990616927197,0.2691965806382536,0.011315591588414557,-0.000131489075143729,0.026287888189993378,86.05811989580064,0.03507318600289206,0.015200215334510494
1151,1.7241557238254082,4.6571891191357455,0.0004956621257305426,0.17551792983685305,0.10155915325787496,3.2600323833950218,0.2699932945873471,0.012888360317948055,0.0022351903247358022,0.45318418201754385,8428.534089362116,7.1367587719298236,8.669347274596228e-05,2.303999999999968,-0.00011654761855478496,0.2691965806382536,0.011315328616374992,-0.00013148601978220983,0.026310518847226128,86.05811989580064,0.03510358596737061,0.015199982239273383
1152,1.7256523867801175,4.657080887010574,0.0004956309601185503,0.1756699273283392,0.10155759585539934,3.259956620907402,0.2702271071871966,0.012887834620402817,0.0022352636659594446,0.45318418201754385,8428.404838384382,7.1367587719298236,8.676681396960425e-05,2.3059999999999676,-0.00011654532954129709,0.2691965806382536,0.011315065650446009,-0.00013148296449174622,0.02633314897852702,86.05811989580064,0.03513398546566784,0.0151997491486143
1153,1.727149049734827,4.656972657400351,0.0004955997960221972,0.17582192248896455,0.10155603848353055,3.259880860180245,0.27046091620156176,0.012887308942756134,0.0022353370026496305,0.45318418201754385,8428.275589946748,7.1367587719298236,8.684015065979026e-05,2.3079999999999674,-0.00011654303913520908,0.2691965806382536,0.011314802690627464,-0.00013147990927233502,0.026355778583908276,86.05811989580064,0.03516438449779291,0.01519951606253603
1154,1.7286457126895363,4.656864430305018,0.0004955686334415114,0.175973915318775,0.10155448114228714,3.2598051012135123,0.2706947216305133,0.012886783285007383,0.0022354103348066457,0.45318418201754385,8428.146344050758,7.1367587719298236,8.691348281680543e-05,2.309999999999967,-0.00011654074734288321,0.2691965806382536,0.011314539736919217,-0.000131476854123863,0.026378407663382113,86.05811989580064,0.035194783063754995,0.015199282981041343
1155,1.7301423756442458,4.656756205724517,0.000495537472376533,0.17612590581781631,0.10155292383168753,3.259729344007162,0.27092852347412144,0.012886257647155916,0.002235483662430775,0.45318418201754385,8428.017100697938,7.1367587719298236,8.698681044093483e-05,2.311999999999967,-0.0001165384541706481,0.2691965806382536,0.011314276789321124,-0.00013147379904665692,0.026401036216960754,86.05811989580064,0.03522518116356326,0.015199049904133002
1156,1.7316390385989553,4.656647983658788,0.0004955063128272548,0.17627789398613447,0.10155136655175008,3.259653588561151,0.27116232173245697,0.012885732029201085,0.0022355569855223036,0.45318418201754385,8427.887859889814,7.1367587719298236,8.706013353246354e-05,2.3139999999999668,-0.00011653615962480577,0.2691965806382536,0.011314013847833043,-0.0001314707440403837,0.02642366424465642,86.05811989580064,0.03525557879722689,0.015198816831813752
1157,1.7331357015536646,4.656539764107775,0.0004954751547937385,0.17642987982377534,0.10154980930249306,3.2595778348754423,0.2713961164055904,0.012885206431142271,0.002235630304081517,0.45318418201754385,8427.7586216279,7.1367587719298236,8.713345209167663e-05,2.3159999999999665,-0.00011653386371161872,0.2691965806382536,0.011313750912454833,-0.00013146768910504014,0.02644629174648133,86.05811989580064,0.035285975964755065,0.015198583764086329
1158,1.7346323645083739,4.656431547071417,0.0004954439982760112,0.17658186333078485,0.10154825208393466,3.2595020829499917,0.27162990749359256,0.012884680852978813,0.0022357036181086995,0.45318418201754385,8427.62938591371,7.1367587719298236,8.720676611885917e-05,2.3179999999999663,-0.00011653156643731928,0.2691965806382536,0.011313487983186352,-0.000131464634240623,0.0264689187224477,86.05811989580064,0.03531637266615697,0.015198350700953454
